room_id,listing_url,listing_title,license_code,host_id,host_name,host_profile_url,host_rating,host_reviews_count,host_joined_year,host_years_active,host_total_listings_in_dubai
49659480,https://www.airbnb.com/rooms/49659480,Huge 2BR Top Floor with nice views,ALB-PLA-BDORO,73773564,Haytham,https://www.airbnb.com/users/show/73773564,4.07,301,2016,9,9
1502826197427971496,https://www.airbnb.com/rooms/1502826197427971496,Chic Studio Retreat | Azizi Berton Metro,1371747,654747814,Dreamcation Dubai,https://www.airbnb.com/users/show/654747814,4.63,57,2024,1,16
1552598249735063464,https://www.airbnb.com/rooms/1552598249735063464,2Bedroom in Reva with Burj khalifa view 24,HH-132-1056,579208876,Jaskaran,https://www.airbnb.com/users/show/579208876,4.77,177,2024,1,21
1515834242484017762,https://www.airbnb.com/rooms/1515834242484017762,Modern Room with Breakfast Near AL Khan Beach,,711108394,Muhammad,https://www.airbnb.com/users/show/711108394,4.83,75,2025,0,1493
1178952917917020023,https://www.airbnb.com/rooms/1178952917917020023,Deira: new unit in a luxury bld.,ABH-UED-JROB,428742884,Alina,https://www.airbnb.com/users/show/428742884,4.17,2530,2021,4,46
1561543120937292951,https://www.airbnb.com/rooms/1561543120937292951,Cozy Modern Studio | Samia by Azizi,JAB-AZI-6ZOKP,82995998,Bespoke,https://www.airbnb.com/users/show/82995998,4.34,417,2016,9,44
1129899022312511452,https://www.airbnb.com/rooms/1129899022312511452,Happiness Apartment,,549189758,Rashid,https://www.airbnb.com/users/show/549189758,0.0,0,2023,2,1
787007896353277658,https://www.airbnb.com/rooms/787007896353277658,"Fairmont Beach &Pools. Ideal for families, friends",PAL-THE-FCMSK,313036311,Daniil,https://www.airbnb.com/users/show/313036311,4.78,705,2019,6,29
1533092089982300565,https://www.airbnb.com/rooms/1533092089982300565,STAY By Latinem Luxury 1BR Holiday Home CC 2613,ALM-SOB-YVHOH,437607689,Stay,https://www.airbnb.com/users/show/437607689,4.69,1637,2021,4,143
50580321,https://www.airbnb.com/rooms/50580321,Full Marina View Unit Near JBR Beach,DUB-MAR-VEE8Z,30450757,Carpe Diem Lifestyle,https://www.airbnb.com/users/show/30450757,4.67,3310,2015,10,69
1473099754292141124,https://www.airbnb.com/rooms/1473099754292141124,"Stylish Studio in Meydan | Pool , Gym & Balcony",ALM-AZI-JJZQ7,538779641,Ines,https://www.airbnb.com/users/show/538779641,3.64,253,2023,2,136
1343395333727604587,https://www.airbnb.com/rooms/1343395333727604587,Jacuzzi Dreams 1 BR in Jumeirah,JUM-SAD-7A4P8,51561369,Nasma Luxury Stays,https://www.airbnb.com/users/show/51561369,4.48,1564,2015,10,55
1226141814623803718,https://www.airbnb.com/rooms/1226141814623803718,Karama : stunning unit for 4,ALK-SPL-D7GD,428742884,Alina,https://www.airbnb.com/users/show/428742884,4.17,2530,2021,4,46
1349289158574360243,https://www.airbnb.com/rooms/1349289158574360243,Luxurious Studio in Business Bay/ stunning Views !,BUS-PRI-VL3HF,520902563,Majic Life,https://www.airbnb.com/users/show/520902563,4.85,654,2023,2,14
583738672193208949,https://www.airbnb.com/rooms/583738672193208949,Standard Room Near Bombay Bites By Luxury Bookings,LUX-420-URY,446820235,Luxury Bookings Fze,https://www.airbnb.com/users/show/446820235,4.37,2152,2022,3,5521
1300600605085744981,https://www.airbnb.com/rooms/1300600605085744981,Luxury Living in Azizi Riviera | Cozy Balcony,ALM-AZI-JQ0FN,224774243,Ines,https://www.airbnb.com/users/show/224774243,4.04,3719,2018,7,204
1482040831634528436,https://www.airbnb.com/rooms/1482040831634528436,"Luxury Marina VIew | Canal, Sea & Ferris Wheel",MAR-LIV-9XC0V,685927342,Folgore Vacation Homes,https://www.airbnb.com/users/show/685927342,4.94,112,2025,0,10
1495634199385866654,https://www.airbnb.com/rooms/1495634199385866654,Kempinski Luxe Studio Burj Khalifa View – Evoke,BUR-THE-YL7RS,712650819,Abdul Ahad,https://www.airbnb.com/users/show/712650819,4.74,92,2025,0,10
962934238810710592,https://www.airbnb.com/rooms/962934238810710592,Luxury StayCation - Stylish 1B With Balcony & View,NAD-SOB-WP99C,514213557,Luxury Staycation,https://www.airbnb.com/users/show/514213557,4.56,89,2023,2,6
1444891023093923971,https://www.airbnb.com/rooms/1444891023093923971,Premium Apartment | Burj Al Arab Views,UMM-JAD-ODKAR,30450757,Carpe Diem Lifestyle,https://www.airbnb.com/users/show/30450757,4.67,3310,2015,10,69
1293519362471011892,https://www.airbnb.com/rooms/1293519362471011892,GuestReady - Charming home in Business Bay,BUS-REV-YZNGV,662937239,GuestReady,https://www.airbnb.com/users/show/662937239,4.29,17,2024,1,1
48308131,https://www.airbnb.com/rooms/48308131,Glamorous 1 BHK near Mall Of The Emirates,ALB-ALS-CI2SJ,105039972,Feroz,https://www.airbnb.com/users/show/105039972,4.73,1405,2016,9,55
53387347,https://www.airbnb.com/rooms/53387347,Luxury Lower Floor Studio- Great Location (S04-LF),DUB-SUK-P0J3T,394112268,Naushad,https://www.airbnb.com/users/show/394112268,4.9,3034,2021,4,63
1560962511873748270,https://www.airbnb.com/rooms/1560962511873748270,Dubai JVC - Oxford Residence 2 - Parking&Balcony,ALB-OXF-WS6OJ,710128678,Rentujemy,https://www.airbnb.com/users/show/710128678,5.0,4,2025,0,3
1156397272388397525,https://www.airbnb.com/rooms/1156397272388397525,Zada Tower 1BR with Excellent Dubai Canal View,BUS-ZAD-M5HDN,513231271,Ateliero,https://www.airbnb.com/users/show/513231271,4.6,796,2023,2,46
1454948518412463762,https://www.airbnb.com/rooms/1454948518412463762,Comfy 1BR w/ Large Balcony - 15-min to Mall & Burj,1386493,38632309,Mohammed,https://www.airbnb.com/users/show/38632309,4.96,364,2015,10,16
1498557865946553091,https://www.airbnb.com/rooms/1498557865946553091,GuestReady - Creek View l 2Bed l Lagoon Escape,ALK-ROS-OYK5N,715805799,GuestReady,https://www.airbnb.com/users/show/715805799,4.3,10,2025,0,6
1556535889502722803,https://www.airbnb.com/rooms/1556535889502722803,Urban 1bdr apartment in JVC,BUS-WAT-M2FYN,505333423,Alashrafia Saray Vacation Homes,https://www.airbnb.com/users/show/505333423,4.52,734,2023,2,34
1272972731212609802,https://www.airbnb.com/rooms/1272972731212609802,Lux 2BR/Prime stay/Burj View/Infinity Pool/Huge TV,BUS-PAR-WXBTI,658380039,Ivy Sunshine Stays,https://www.airbnb.com/users/show/658380039,4.88,65,2024,1,3
1259179814175686124,https://www.airbnb.com/rooms/1259179814175686124,Boulevard Central Burj Khalifa & Fountain Views,BUR-BLV-CMNVP,654911421,Diletta,https://www.airbnb.com/users/show/654911421,4.69,52,2024,1,3
1081875074088591767,https://www.airbnb.com/rooms/1081875074088591767,Silkhaus Luxurious 1BDR | Sunset & Sea View,DUB-MAR-L7QTL,421679849,Paul,https://www.airbnb.com/users/show/421679849,4.71,5865,2021,4,428
1520794235284132731,https://www.airbnb.com/rooms/1520794235284132731,High-Floor Upgraded 3-Bed Marina Apartment,MAR-TOR-BJ3HM,463347801,Luxfolio Retreats,https://www.airbnb.com/users/show/463347801,4.58,2512,2022,3,129
1266387305209034278,https://www.airbnb.com/rooms/1266387305209034278,Brand new Studio in Business Bay | Missoni Tower,BUS-URB-3MD9L,428621339,Rami,https://www.airbnb.com/users/show/428621339,4.96,2560,2021,4,76
683848923588928145,https://www.airbnb.com/rooms/683848923588928145,MARINA PALM VIEW APARTMENT NEXT TO BEACH & TRAM,DUB-MAR-29HFX,132670464,Sebastian,https://www.airbnb.com/users/show/132670464,4.77,3598,2017,8,18
1544798448101237045,https://www.airbnb.com/rooms/1544798448101237045,Walk to Burj Khalifa & Dubai Mall - Luxury 2 bed,1379689,597328962,BnB Family Dubai,https://www.airbnb.com/users/show/597328962,4.97,113,2024,1,5
1246085296144238610,https://www.airbnb.com/rooms/1246085296144238610,Brand New Studio | 15 mins drive from Business Bay,MOH-MAG-64ZMH,423112357,DAIFY Vacation Homes,https://www.airbnb.com/users/show/423112357,4.69,859,2021,4,37
1428205395495995694,https://www.airbnb.com/rooms/1428205395495995694,Sleep 3. Walk to ADCB metro,GRI-RAE-R7EQ,428742884,Alina,https://www.airbnb.com/users/show/428742884,4.17,2530,2021,4,46
1409833783594877130,https://www.airbnb.com/rooms/1409833783594877130,"Luxury Chic Studio, Belgravia Heights 2, JVC Dubai",JUM-BEL-BUAAL,549644599,DVH Luxe Retreats,https://www.airbnb.com/users/show/549644599,4.7,630,2023,2,36
1201200190033044363,https://www.airbnb.com/rooms/1201200190033044363,Modern 1bed Haven in Dubai Hills,DUB-COL-EPBFY,496351803,Host And Stay,https://www.airbnb.com/users/show/496351803,4.87,317,2023,2,65
1554167600591179537,https://www.airbnb.com/rooms/1554167600591179537,Charming 2BR Getaway | Azizi Riviera,ALM-AZI-TWH5S,589944655,Ivy Luxury Holiday Homes,https://www.airbnb.com/users/show/589944655,4.64,583,2024,1,56
1561579225019166965,https://www.airbnb.com/rooms/1561579225019166965,Stylish Studio Loft with Outdoor Patio in JVC,ALB-MAS-OBZI5,587656863,AraBnB Homes,https://www.airbnb.com/users/show/587656863,4.87,343,2024,1,25
1246763476765003597,https://www.airbnb.com/rooms/1246763476765003597,"HAVN - 1 Bed Apartment in 8 Boulevard, Downtown",DOW-8BL-84GGN,554970106,Haven,https://www.airbnb.com/users/show/554970106,4.71,901,2024,1,95
1468671786435449295,https://www.airbnb.com/rooms/1468671786435449295,Burj Khalifa Views •Air&Water Purifying System,25CAP-00000-07SYO,653419930,Laura,https://www.airbnb.com/users/show/653419930,0.0,0,2024,1,1
932407505622636879,https://www.airbnb.com/rooms/932407505622636879,Summer at Creek Beach - Sophisticated One Bedroom,AL-SUM-D0DI3,473042959,Vacationer,https://www.airbnb.com/users/show/473042959,4.8,4534,2022,3,344
1559947157713028042,https://www.airbnb.com/rooms/1559947157713028042,Fantastic 1 bed apt near Marina & Jumeira Beach,1558539,725582091,Ib,https://www.airbnb.com/users/show/725582091,5.0,1,2025,0,3
1038686145730928640,https://www.airbnb.com/rooms/1038686145730928640,Studio in central,504179,36026767,Waleed,https://www.airbnb.com/users/show/36026767,4.17,110,2015,10,3
1151553126781356884,https://www.airbnb.com/rooms/1151553126781356884,Furnished and quiet housing,,554926579,Ashraf,https://www.airbnb.com/users/show/554926579,0.0,0,2024,1,1
918149025697534130,https://www.airbnb.com/rooms/918149025697534130,Sleek and Stylish 2-Bedroom Apartment,MEY-SOB-7PFND,492569756,RAD Holiday Homes,https://www.airbnb.com/users/show/492569756,4.57,201,2022,3,63
1485065314597370195,https://www.airbnb.com/rooms/1485065314597370195,Blissful 1 bdr in business bay,BUS-WAT-EWCTR,505333423,Alashrafia Saray Vacation Homes,https://www.airbnb.com/users/show/505333423,4.52,734,2023,2,34
1067110196311109760,https://www.airbnb.com/rooms/1067110196311109760,Luxe Living in our Exquisite 1 Bedroom Apartment,JUM-IND-EPMKQ,388489360,Suiteable,https://www.airbnb.com/users/show/388489360,4.71,5726,2021,4,272
1383941131554922746,https://www.airbnb.com/rooms/1383941131554922746,Chic Studio with Balcony & City Views in Dubai,HAD-MAG-GHC6I,482312494,Wel Home Vacation Homes,https://www.airbnb.com/users/show/482312494,4.43,571,2022,3,15
1557155448380420411,https://www.airbnb.com/rooms/1557155448380420411,"LUX Upgraded Atlantis & Marina Views Palm 2BD, GYM",PAL-MAR-EQ1RM,579029427,Chris,https://www.airbnb.com/users/show/579029427,4.88,112,2024,1,10
1322298014258145192,https://www.airbnb.com/rooms/1322298014258145192,Luxury Apartment with Burj Khalifa View !,BUS-WAT-MCQMR,520902563,Majic Life,https://www.airbnb.com/users/show/520902563,4.85,654,2023,2,14
1047117890955126585,https://www.airbnb.com/rooms/1047117890955126585,Classy Modern 2 Bedroom Perfect For Family,DUB-COL-OSDFF,449481219,Louise,https://www.airbnb.com/users/show/449481219,4.63,479,2022,3,45
801283469953818633,https://www.airbnb.com/rooms/801283469953818633,2BR in Wharf 1 with Marina View High Floor,DUB-MAR-DCIOQ,451775148,Millennium Vacation Homes,https://www.airbnb.com/users/show/451775148,4.61,281,2022,3,17
1557216238814629751,https://www.airbnb.com/rooms/1557216238814629751,Gogoto |1BR| Burj View Infinity Pool High Floor,1470409,682258672,Gogoto,https://www.airbnb.com/users/show/682258672,4.85,26,2025,0,5
1561725836984708113,https://www.airbnb.com/rooms/1561725836984708113,Mahogany | Burj Khalifa View & Central | 4BR 16PAX,BUR-IMP-9SWG1,667415237,Mahogany,https://www.airbnb.com/users/show/667415237,4.97,373,2024,1,21
1319399213049175780,https://www.airbnb.com/rooms/1319399213049175780,Majestic Studio in Dubai,ALM-AZI-RQBOM,589944655,Ivy Luxury Holiday Homes,https://www.airbnb.com/users/show/589944655,4.64,583,2024,1,56
1212694514943135833,https://www.airbnb.com/rooms/1212694514943135833,"Large Studio with Terrace, Bay Square/Business Bay",BUS-BAY-YXGTJ,17417202,GUESTA Holiday Homes Rental LLC,https://www.airbnb.com/users/show/17417202,4.71,3569,2014,11,122
1481034672474215679,https://www.airbnb.com/rooms/1481034672474215679,"Near Avenue Mall, Cycle Park And Sports Complex",NAD-250-UF3NA,74933177,Deluxe Holiday Homes,https://www.airbnb.com/users/show/74933177,4.19,9512,2016,9,770
596044695391558327,https://www.airbnb.com/rooms/596044695391558327,Rare Homes | Lovely apartment | Near The Lake,IMP-LAG-YNHEP,358583433,Zeeshan,https://www.airbnb.com/users/show/358583433,0.0,0,2020,5,34
1237486277757390938,https://www.airbnb.com/rooms/1237486277757390938,Modern Studio at Seven Palm,PAL-SEV-1HSWJ,32397004,Anatolii,https://www.airbnb.com/users/show/32397004,4.59,1090,2015,10,51
1560307842161537037,https://www.airbnb.com/rooms/1560307842161537037,DVH Luxury • Palm Tower • Palm Jumeirah • Studio,PAL-THE-QMSP2,549644599,DVH Luxe Retreats,https://www.airbnb.com/users/show/549644599,4.7,630,2023,2,36
1450534121449783344,https://www.airbnb.com/rooms/1450534121449783344,JLT Luxe Studio | Amazing Stay Next to Metro,ALT-DUB-I9CYY,428621339,Rami,https://www.airbnb.com/users/show/428621339,4.96,2560,2021,4,76
53617734,https://www.airbnb.com/rooms/53617734,"Hospitality Expert BV3102: D Mall, Burj K & Views",DOW-BUR-UDZNX,94514490,Hospitality Expert - Global,https://www.airbnb.com/users/show/94514490,4.68,4091,2016,9,39
1244138917535504392,https://www.airbnb.com/rooms/1244138917535504392,Cozy Studio with Balcony & Stunning Views,ALJ-FAW-HGJ9F,224774243,Ines,https://www.airbnb.com/users/show/224774243,4.04,3719,2018,7,204
1522877465847314903,https://www.airbnb.com/rooms/1522877465847314903,"CITY HAVEN, near Dubai Airport & metro",akyf-3ejy-w7uh,242969140,A Team,https://www.airbnb.com/users/show/242969140,4.77,503,2019,6,2
1343301718851040591,https://www.airbnb.com/rooms/1343301718851040591,Luxury Lagoon-Side Living 1-Bed in District One,ALM-MOH-BCTJW,463347801,Luxfolio Retreats,https://www.airbnb.com/users/show/463347801,4.58,2512,2022,3,129
1547081958814536406,https://www.airbnb.com/rooms/1547081958814536406,Downtown Dubai Apartment with Burj Khalifa View,BUR-BDS-UFDCY,16121555,Laya,https://www.airbnb.com/users/show/16121555,4.6,5102,2014,11,66
1149586179250050736,https://www.airbnb.com/rooms/1149586179250050736,Cozy Studio | Luxury Furnished | Fits 2 Adults,AL-AZI-GCUWY,484863924,Aircay Holiday Homes Llc,https://www.airbnb.com/users/show/484863924,4.66,2085,2022,3,91
1031698300499193735,https://www.airbnb.com/rooms/1031698300499193735,Luxury 2BR Waterfront Apartment at JBR with Pool,JUM-JUM-QTQHB,470101845,Saagar,https://www.airbnb.com/users/show/470101845,4.56,1023,2022,3,167
1542483063686807685,https://www.airbnb.com/rooms/1542483063686807685,Bright & Modern Studio | Prime Downtown Location,BUR-ALN-QPNFL,658191590,Propertyana Holiday Homes Rental L.L.C,https://www.airbnb.com/users/show/658191590,4.79,19,2024,1,19
1542663112461468145,https://www.airbnb.com/rooms/1542663112461468145,Unwind in a Spacious 1BR Retreat at The Bay,BUS-THE-OCMU2,578969161,Sandeep Kumar,https://www.airbnb.com/users/show/578969161,4.41,79,2024,1,3
1231950370457402517,https://www.airbnb.com/rooms/1231950370457402517,Apartment in the heart of Dubai,BUS-THE-N9USU,62048311,Pablo Ariel,https://www.airbnb.com/users/show/62048311,4.67,18,2016,9,2
918612628323239626,https://www.airbnb.com/rooms/918612628323239626,Stylish 1 BR apartment in Silverene tower!Sleeps 3,MAR-SIL-CL42D,367604156,Ivan,https://www.airbnb.com/users/show/367604156,4.67,6003,2020,5,76
1493260504243833870,https://www.airbnb.com/rooms/1493260504243833870,Modern Room Near Abu Baker Metro 5 minutes walk,946783,711108394,Muhammad,https://www.airbnb.com/users/show/711108394,4.83,75,2025,0,1493
1257282825643498992,https://www.airbnb.com/rooms/1257282825643498992,Serenity Royale Escape,ALM-AZI-P9SRN,589944655,Ivy Luxury Holiday Homes,https://www.airbnb.com/users/show/589944655,4.64,583,2024,1,56
750497801414235144,https://www.airbnb.com/rooms/750497801414235144,Stylish Studio w/ Burj Khalifa Views -Business Bay,BUS-BAY-NXEJO,418671655,Frank Porter,https://www.airbnb.com/users/show/418671655,4.32,5386,2021,4,70
1561521112755985690,https://www.airbnb.com/rooms/1561521112755985690,Jumeirah - Burj al Arab view - 1 BR+1T - Pool + Gym,UMM-JAD-ENCNF,569069430,Utopia,https://www.airbnb.com/users/show/569069430,4.37,510,2024,1,32
51699932,https://www.airbnb.com/rooms/51699932,Couple's Getaway | Fully Equipped 1BHK near MOE,ALB-ALS-VHXHP,105039972,Feroz,https://www.airbnb.com/users/show/105039972,4.73,1405,2016,9,55
1492096425576726823,https://www.airbnb.com/rooms/1492096425576726823,Inviting 1BR Apartment in JVC,ALB-BIN-4V6IW,693732227,Yolo Stay,https://www.airbnb.com/users/show/693732227,4.86,37,2025,0,8
1539040530700889770,https://www.airbnb.com/rooms/1539040530700889770,Urban Studio w/ Balcony Near Downtown and Canal,BUS-UPS-QF5I5,456897645,Mint Stay,https://www.airbnb.com/users/show/456897645,4.8,2377,2022,3,196
1557052931096299399,https://www.airbnb.com/rooms/1557052931096299399,Luxurious and Spacious Dubai Marina 2BR apartment,MAR-MAN-EF9AA,581902006,Umar,https://www.airbnb.com/users/show/581902006,4.45,141,2024,1,11
1561627778076559390,https://www.airbnb.com/rooms/1561627778076559390,GuestReady - 1BR l Stylish 10th-Floor Retreat,ALB-BEL-CQVCH,729637468,GuestReady,https://www.airbnb.com/users/show/729637468,0.0,0,2025,0,1
1219398184245086134,https://www.airbnb.com/rooms/1219398184245086134,Daniels 1BR | Silverene Tower | Dubai Marina,MAR-SIL-P9ELC,567679832,Daniels Holiday Homes,https://www.airbnb.com/users/show/567679832,4.57,704,2024,1,60
1541164000101573160,https://www.airbnb.com/rooms/1541164000101573160,Downtown Dubai Gem | Burj & Fountain Views,1196989,725750076,Frank And Frank,https://www.airbnb.com/users/show/725750076,5.0,3,2025,0,7
1115079917501152499,https://www.airbnb.com/rooms/1115079917501152499,Classic Room Near Mall of Emirates By E R,790450,529672214,Muhammad,https://www.airbnb.com/users/show/529672214,4.5,691,2023,2,318
1534866705265718710,https://www.airbnb.com/rooms/1534866705265718710,Old Hollywood Glamour by Namuve | Damac Paramount,BUS-DAM-SQF8W,552222716,Namuve,https://www.airbnb.com/users/show/552222716,4.74,286,2023,2,34
1290466090017628989,https://www.airbnb.com/rooms/1290466090017628989,Seven Palm: 1BR in Palm Jumeirah with Beach Access,PAL-SEV-KYQ5F,42819515,Rich Stay,https://www.airbnb.com/users/show/42819515,4.79,468,2015,10,29
1518875214428008158,https://www.airbnb.com/rooms/1518875214428008158,BurjKhalifa View/Top Floor/Dubai|Mall l 7 mins,1405507 Registration Details 1405507,714607851,Nest In Galaxy Holiday Homes,https://www.airbnb.com/users/show/714607851,4.75,4,2025,0,4
1067252136802749614,https://www.airbnb.com/rooms/1067252136802749614,Manzil - 2BR | Dubai Creek | Lagoon & Beach Access,AL -BRE-8HXA0,470101845,Saagar,https://www.airbnb.com/users/show/470101845,4.56,1023,2022,3,167
1370161119653184341,https://www.airbnb.com/rooms/1370161119653184341,Hotel Apartment l Bedroom in JVC at Milano Giovani,1424337,657885472,Ultimate Retreat Holiday Homes,https://www.airbnb.com/users/show/657885472,4.83,47,2024,1,16
1558128147913429037,https://www.airbnb.com/rooms/1558128147913429037,Sleep 6 Near Dubai Mall - Burj And Fountain Views,1489778,542905758,Ali,https://www.airbnb.com/users/show/542905758,5.0,8,2023,2,3
1528181749037492150,https://www.airbnb.com/rooms/1528181749037492150,Charming 1-Bedroom |Beautiful Balcony View,,656483164,Irfan Ullah,https://www.airbnb.com/users/show/656483164,4.89,18,2024,1,12
669914213971844791,https://www.airbnb.com/rooms/669914213971844791,Elegant 2BR Apt near Dubai Design District!,MOH-SOB-8NHLC,418671655,Frank Porter,https://www.airbnb.com/users/show/418671655,4.32,5386,2021,4,70
1273973898944393511,https://www.airbnb.com/rooms/1273973898944393511,Stylish Modern Studio Apartment,ALM-AZI-RM570,432336457,Adnan,https://www.airbnb.com/users/show/432336457,4.09,65,2021,4,4
1554149083126498822,https://www.airbnb.com/rooms/1554149083126498822,Luxury duplex 1BR Apt | Noora tower | Business Bay,BUS-NOU-B8HQZ,684210990,Living Home,https://www.airbnb.com/users/show/684210990,4.85,13,2025,0,8
799181517981033349,https://www.airbnb.com/rooms/799181517981033349,Unique-Fantastic Apartment in Marina best location,DUB-BAY-KHJEA,9435259,DistributionAdvice,https://www.airbnb.com/users/show/9435259,4.7,916,2013,12,14
1526517440728299078,https://www.airbnb.com/rooms/1526517440728299078,Grand Quadruple Suite | Phoenix Luxe Stay,JEB-CON-IM9TV,122175936,Laura - BELVILLA,https://www.airbnb.com/users/show/122175936,4.48,1533,2017,8,898
1381827656669899419,https://www.airbnb.com/rooms/1381827656669899419,Exotic studio in Business Bay overlooking the canal!,BUS-PRI-MPAMO,520902563,Majic Life,https://www.airbnb.com/users/show/520902563,4.85,654,2023,2,14
1561349490040171372,https://www.airbnb.com/rooms/1561349490040171372,Luxe 3BR with Full Burj Khalifa views,BUR-ACT-FU563,593500176,Abire,https://www.airbnb.com/users/show/593500176,4.71,197,2024,1,48
1274501242049789453,https://www.airbnb.com/rooms/1274501242049789453,1BHK 5 mins from Dubai Airport & 3 mins from Metro,1475319,442738656,Èmora Luxe,https://www.airbnb.com/users/show/442738656,4.7,147,2022,3,8
1254263382265560755,https://www.airbnb.com/rooms/1254263382265560755,Cozy Downtown Dubai Retreat,ALM-AZI-OLLGJ,589944655,Ivy Luxury Holiday Homes,https://www.airbnb.com/users/show/589944655,4.64,583,2024,1,56
1459883496164111876,https://www.airbnb.com/rooms/1459883496164111876,"Relaxing 1BR, Fairmont North Palm, Beach Access",PAL-THE-UAPRV,200755588,Luton,https://www.airbnb.com/users/show/200755588,4.38,1123,2018,7,81
992685613124299408,https://www.airbnb.com/rooms/992685613124299408,PALM VIEW 2 BeDROOM Apt DuBAI MaRINA NEXT TRAM,DUB-OCE-SDJIT,132670464,Sebastian,https://www.airbnb.com/users/show/132670464,4.77,3598,2017,8,18
782466782934964018,https://www.airbnb.com/rooms/782466782934964018,Lux BnB Creek Rise Harbor Views,DUB-CRE-R8NYN,256251560,Ashish,https://www.airbnb.com/users/show/256251560,4.54,1120,2019,6,36
1518362339391580881,https://www.airbnb.com/rooms/1518362339391580881,Apartment in Zabeel one residence Al wasl,ALK-IRE-H4QHC,683857586,Archana Cherat,https://www.airbnb.com/users/show/683857586,4.07,54,2025,0,60
1520307096025251169,https://www.airbnb.com/rooms/1520307096025251169,Modern 1BD APT In Binghatti | Burj Khalifa Skyline,ALB-BIN-UKLGC,535538944,Zaman,https://www.airbnb.com/users/show/535538944,4.67,12,2023,2,1
1547658947870177028,https://www.airbnb.com/rooms/1547658947870177028,Warm & Cozy Apartment in District One,ALM-MOH-TPXP9,462000061,Canvas Holiday Homes Rental,https://www.airbnb.com/users/show/462000061,4.84,292,2022,3,19
1432569377232107818,https://www.airbnb.com/rooms/1432569377232107818,Not far from metro and WTC,HUO-TRY-U8IB,428742884,Alina,https://www.airbnb.com/users/show/428742884,4.17,2530,2021,4,46
638314081671825350,https://www.airbnb.com/rooms/638314081671825350,40TH FLOOR PALM & MARINA VIEW APT NEXT TO TRAM,DUB-MAR-KD2UK,132670464,Sebastian,https://www.airbnb.com/users/show/132670464,4.77,3598,2017,8,18
1520896423149862374,https://www.airbnb.com/rooms/1520896423149862374,Stylish Studio In Azizi Riviera 59,ALM-AZI-FOKXB,556525979,Abdalrhman,https://www.airbnb.com/users/show/556525979,4.64,14,2024,1,2
986191788969174733,https://www.airbnb.com/rooms/986191788969174733,Chez Fouzia,BUS-BAY-2HNUJ,538396464,Fouzia,https://www.airbnb.com/users/show/538396464,4.94,34,2023,2,1
1536146939181139630,https://www.airbnb.com/rooms/1536146939181139630,Best Place to Stay At SA Homes In Tecom,UDS-WKD-OW3LQ,699398201,Shehroz,https://www.airbnb.com/users/show/699398201,4.43,7,2025,0,10
1492637586099362680,https://www.airbnb.com/rooms/1492637586099362680,MarvelStay | Infinity Pool | Beachfront | The Palm,PAL-SEV-FMPO8,711930506,Marvel Stay,https://www.airbnb.com/users/show/711930506,4.81,16,2025,0,3
1470816317493674877,https://www.airbnb.com/rooms/1470816317493674877,"Facing the Dubai Water Canal 1BR,Minutes fr. Metro",BUS-ZAD-HSJRF,74933177,Deluxe Holiday Homes,https://www.airbnb.com/users/show/74933177,4.19,9512,2016,9,770
1510942241617614870,https://www.airbnb.com/rooms/1510942241617614870,Premium Stay in Sobha 1BR + Extra Room | Balcony,ALM-SOB-DGJBP,665357291,Sea Breeze Retreat Vacation Homes,https://www.airbnb.com/users/show/665357291,4.82,66,2024,1,14
1553526256963547914,https://www.airbnb.com/rooms/1553526256963547914,Elegant 2BR Apartment with city view,BUS-NOU-L02DE,674299732,Bellaviu,https://www.airbnb.com/users/show/674299732,4.48,42,2025,0,11
1561774964393226723,https://www.airbnb.com/rooms/1561774964393226723,Luxury Studio Near Financial Centre Metro Station,238657,711108394,Muhammad,https://www.airbnb.com/users/show/711108394,4.83,75,2025,0,1493
1158577196325754731,https://www.airbnb.com/rooms/1158577196325754731,Marina Seaside Living prime location by the beach,MAR-BOT-ONPJT,388489360,Suiteable,https://www.airbnb.com/users/show/388489360,4.71,5726,2021,4,272
1409464443342541532,https://www.airbnb.com/rooms/1409464443342541532,Stylish 1BR • Beachfront Living • Address Resort,MAR-JUM-BZTO7,558151036,Elegant Escapes,https://www.airbnb.com/users/show/558151036,4.66,154,2024,1,25
1364284737271839156,https://www.airbnb.com/rooms/1364284737271839156,ايجار شقه فرش,,680875209,Amira,https://www.airbnb.com/users/show/680875209,0.0,0,2025,0,1
1543791765150276960,https://www.airbnb.com/rooms/1543791765150276960,Cozy and only 15 mins to Burj khalifa,ALQ-2RK-JURYP,692419073,GAT Stays,https://www.airbnb.com/users/show/692419073,4.58,191,2025,0,10
1524554256824619962,https://www.airbnb.com/rooms/1524554256824619962,Perfect for Families | 2 Apartments JVC | Sleep 8,AL-ARI-9CE83,6133006,JNE Homes,https://www.airbnb.com/users/show/6133006,4.9,356,2013,12,11
1548017735238255364,https://www.airbnb.com/rooms/1548017735238255364,Vogue | Binghatti Gardenia JVC near Circle Mall,ALB-BIN-XVDWQ,497849450,Vogue,https://www.airbnb.com/users/show/497849450,4.59,2786,2023,2,151
1194186467391065754,https://www.airbnb.com/rooms/1194186467391065754,Immaculate 3BR + Maid's Room w/ Burj Khalifa Views,ZAA-DOW-KOF9Q,478528859,Frank,https://www.airbnb.com/users/show/478528859,4.46,1212,2022,3,65
